mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__scale_pos_weight,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07002596855163574,0.0017802783752132027,0.010714864730834961,0.001469931666756616,0.8,1,2.0,0.0,100,3,0.01,0.0,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.01, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.6418318523581681,0.6409181952350833,0.5533392963625521,0.5618134425619066,0.59375,0.598330557303542,0.037642434329736796,2
0.10204033851623535,0.006936354068608088,0.009608316421508788,0.000885272313402231,0.8,2,1.0,0.0,100,7,0.2,0.1,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.5666964614333035,0.5495994096563356,0.5354203935599284,0.5706572332898902,0.5812866568914956,0.5607320309661906,0.016255405035294233,33
0.09733777046203614,0.002053062447766252,0.008220481872558593,0.0010897992961088664,1.0,1,1.0,0.01,300,3,0.1,0.5,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 300, 'clf__max_depth': 3, 'clf__learning_rate': 0.1, 'clf__gamma': 0.5, 'clf__colsample_bytree': 1.0}",0.6204321993795678,0.6360952983343873,0.5479427549194992,0.5429777198535344,0.5767045454545454,0.5848305035883068,0.037613701299833935,5
0.06588940620422364,0.004106007793336664,0.00802459716796875,0.000681869943620854,1.0,1,2.0,0.01,100,3,0.01,0.0,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__max_depth': 3, 'clf__learning_rate': 0.01, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.6329985803670014,0.6287950664136623,0.5629099582587955,0.5744429963383603,0.5958883186705768,0.5990069840096792,0.02813847653338608,1
0.10436515808105469,0.00902361341455654,0.013778495788574218,0.003761458110311221,1.0,1,1.0,0.01,100,5,0.2,0.0,1.0,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.01, 'clf__n_estimators': 100, 'clf__max_depth': 5, 'clf__learning_rate': 0.2, 'clf__gamma': 0, 'clf__colsample_bytree': 1.0}",0.5818392134181608,0.57466266076323,0.5494931425163982,0.5489977037174952,0.5385508308895406,0.558708710260965,0.01658384244153735,36
0.12653865814208984,0.0063360507402379414,0.010540008544921875,0.0020445710159232924,0.8,2,1.0,0.1,100,7,0.2,0.1,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.569562016930438,0.5456989247311828,0.5401311866428146,0.5746291814063179,0.5805535190615836,0.5621149657544674,0.016154363865940484,30
0.23207459449768067,0.04121273916427664,0.05714421272277832,0.03346103447283188,0.8,1,1.0,0.1,200,5,0.2,0.0,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 200, 'clf__max_depth': 5, 'clf__learning_rate': 0.2, 'clf__gamma': 0, 'clf__colsample_bytree': 0.6}",0.5716914664283085,0.5533944760699979,0.5320214669051878,0.5795941165518526,0.5807368035190617,0.5634876658948818,0.01852699114500647,27
0.21516518592834472,0.05840851259948266,0.029024600982666016,0.013539055703382413,1.0,2,2.0,0.0,200,7,0.2,0.1,0.6,"{'clf__subsample': 1.0, 'clf__scale_pos_weight': 2, 'clf__reg_lambda': 2.0, 'clf__reg_alpha': 0, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.5917766444082233,0.5814358001265022,0.5362552176505665,0.564513126047291,0.5845246823069404,0.5717010941079047,0.019851013465800052,12
0.4227751731872559,0.012664461897728622,0.025656366348266603,0.010104721556380227,0.8,1,1.0,0.0,200,7,0.1,0.1,0.6,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 200, 'clf__max_depth': 7, 'clf__learning_rate': 0.1, 'clf__gamma': 0.1, 'clf__colsample_bytree': 0.6}",0.5736894684263105,0.5533944760699978,0.5316636851520572,0.5799664866877677,0.5866630009775171,0.56507542346273,0.02007365351148743,23
0.2841367721557617,0.09105922614039408,0.011736249923706055,0.002577020498006509,0.8,1,1.0,0.0,100,7,0.2,0.1,1.0,"{'clf__subsample': 0.8, 'clf__scale_pos_weight': 1, 'clf__reg_lambda': 1, 'clf__reg_alpha': 0, 'clf__n_estimators': 100, 'clf__max_depth': 7, 'clf__learning_rate': 0.2, 'clf__gamma': 0.1, 'clf__colsample_bytree': 1.0}",0.5719017824280982,0.5415348935273034,0.5488372093023256,0.5371439210575312,0.5433467741935484,0.5485529161017613,0.012261909343102768,46
